service,year,month,url
fhvhv,2024,10,https://d37ci6vzurychx.cloudfront.net/trip-data/fhvhv_tripdata_2024-10.parquet
fhvhv,2024,11,https://d37ci6vzurychx.cloudfront.net/trip-data/fhvhv_tripdata_2024-11.parquet
fhvhv,2024,12,https://d37ci6vzurychx.cloudfront.net/trip-data/fhvhv_tripdata_2024-12.parquet
fhvhv,2025,1,https://d37ci6vzurychx.cloudfront.net/trip-data/fhvhv_tripdata_2025-01.parquet
fhvhv,2025,2,https://d37ci6vzurychx.cloudfront.net/trip-data/fhvhv_tripdata_2025-02.parquet
fhvhv,2025,3,https://d37ci6vzurychx.cloudfront.net/trip-data/fhvhv_tripdata_2025-03.parquet
fhvhv,2025,4,https://d37ci6vzurychx.cloudfront.net/trip-data/fhvhv_tripdata_2025-04.parquet
fhvhv,2025,5,https://d37ci6vzurychx.cloudfront.net/trip-data/fhvhv_tripdata_2025-05.parquet
fhvhv,2025,6,https://d37ci6vzurychx.cloudfront.net/trip-data/fhvhv_tripdata_2025-06.parquet
fhvhv,2025,7,https://d37ci6vzurychx.cloudfront.net/trip-data/fhvhv_tripdata_2025-07.parquet
green,2013,8,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2013-08.parquet
green,2013,9,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2013-09.parquet
green,2013,10,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2013-10.parquet
green,2013,11,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2013-11.parquet
green,2013,12,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2013-12.parquet
green,2014,1,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2014-01.parquet
green,2014,2,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2014-02.parquet
green,2014,3,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2014-03.parquet
green,2014,4,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2014-04.parquet
green,2014,5,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2014-05.parquet
green,2014,6,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2014-06.parquet
green,2014,7,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2014-07.parquet
green,2014,8,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2014-08.parquet
green,2014,9,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2014-09.parquet
green,2014,10,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2014-10.parquet
green,2014,11,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2014-11.parquet
green,2014,12,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2014-12.parquet
green,2015,1,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2015-01.parquet
green,2015,2,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2015-02.parquet
green,2015,3,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2015-03.parquet
green,2015,4,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2015-04.parquet
green,2015,5,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2015-05.parquet
green,2015,6,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2015-06.parquet
green,2015,7,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2015-07.parquet
green,2015,8,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2015-08.parquet
green,2015,9,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2015-09.parquet
green,2015,10,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2015-10.parquet
green,2015,11,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2015-11.parquet
green,2015,12,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2015-12.parquet
green,2016,1,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2016-01.parquet
green,2016,2,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2016-02.parquet
green,2016,3,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2016-03.parquet
green,2016,4,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2016-04.parquet
green,2016,5,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2016-05.parquet
green,2016,6,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2016-06.parquet
green,2016,7,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2016-07.parquet
green,2016,8,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2016-08.parquet
green,2016,9,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2016-09.parquet
green,2016,10,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2016-10.parquet
green,2016,11,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2016-11.parquet
green,2016,12,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2016-12.parquet
green,2017,1,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2017-01.parquet
green,2017,2,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2017-02.parquet
green,2017,3,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2017-03.parquet
green,2017,4,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2017-04.parquet
green,2017,5,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2017-05.parquet
green,2017,6,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2017-06.parquet
green,2017,7,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2017-07.parquet
green,2017,8,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2017-08.parquet
green,2017,9,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2017-09.parquet
green,2017,10,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2017-10.parquet
green,2017,11,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2017-11.parquet
green,2017,12,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2017-12.parquet
green,2018,1,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2018-01.parquet
green,2018,2,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2018-02.parquet
green,2018,3,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2018-03.parquet
green,2018,4,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2018-04.parquet
green,2018,5,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2018-05.parquet
green,2018,6,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2018-06.parquet
green,2018,7,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2018-07.parquet
green,2018,8,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2018-08.parquet
green,2018,9,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2018-09.parquet
green,2018,10,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2018-10.parquet
green,2018,11,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2018-11.parquet
green,2018,12,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2018-12.parquet
green,2019,1,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2019-01.parquet
green,2019,2,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2019-02.parquet
green,2019,3,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2019-03.parquet
green,2019,4,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2019-04.parquet
green,2019,5,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2019-05.parquet
green,2019,6,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2019-06.parquet
green,2019,7,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2019-07.parquet
green,2019,8,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2019-08.parquet
green,2019,9,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2019-09.parquet
green,2019,10,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2019-10.parquet
green,2019,11,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2019-11.parquet
green,2019,12,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2019-12.parquet
green,2020,1,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2020-01.parquet
green,2020,2,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2020-02.parquet
green,2020,3,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2020-03.parquet
green,2020,4,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2020-04.parquet
green,2020,5,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2020-05.parquet
green,2020,6,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2020-06.parquet
green,2020,7,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2020-07.parquet
green,2020,8,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2020-08.parquet
green,2020,9,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2020-09.parquet
green,2020,10,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2020-10.parquet
green,2020,11,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2020-11.parquet
green,2020,12,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2020-12.parquet
green,2021,1,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2021-01.parquet
green,2021,2,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2021-02.parquet
green,2021,3,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2021-03.parquet
green,2021,4,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2021-04.parquet
green,2021,5,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2021-05.parquet
green,2021,6,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2021-06.parquet
green,2021,7,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2021-07.parquet
green,2021,8,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2021-08.parquet
green,2021,9,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2021-09.parquet
green,2021,10,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2021-10.parquet
green,2021,11,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2021-11.parquet
green,2021,12,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2021-12.parquet
green,2022,1,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2022-01.parquet
green,2022,2,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2022-02.parquet
green,2022,3,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2022-03.parquet
green,2022,4,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2022-04.parquet
green,2022,5,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2022-05.parquet
green,2022,6,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2022-06.parquet
green,2022,7,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2022-07.parquet
green,2022,8,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2022-08.parquet
green,2022,9,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2022-09.parquet
green,2022,10,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2022-10.parquet
green,2022,11,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2022-11.parquet
green,2022,12,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2022-12.parquet
green,2023,1,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2023-01.parquet
green,2023,2,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2023-02.parquet
green,2023,4,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2023-04.parquet
green,2023,6,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2023-06.parquet
green,2023,12,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2023-12.parquet
green,2024,2,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2024-02.parquet
green,2024,4,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2024-04.parquet
green,2024,5,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2024-05.parquet
green,2024,6,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2024-06.parquet
green,2024,7,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2024-07.parquet
green,2024,8,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2024-08.parquet
green,2024,9,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2024-09.parquet
green,2024,10,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2024-10.parquet
green,2024,11,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2024-11.parquet
green,2024,12,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2024-12.parquet
green,2025,1,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2025-01.parquet
green,2025,2,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2025-02.parquet
green,2025,3,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2025-03.parquet
green,2025,4,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2025-04.parquet
green,2025,5,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2025-05.parquet
green,2025,6,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2025-06.parquet
green,2025,7,https://d37ci6vzurychx.cloudfront.net/trip-data/green_tripdata_2025-07.parquet
yellow,2009,1,https://d37ci6vzurychx.cloudfront.net/trip-data/yellow_tripdata_2009-01.parquet
yellow,2009,2,https://d37ci6vzurychx.cloudfront.net/trip-data/yellow_tripdata_2009-02.parquet
yellow,2009,3,https://d37ci6vzurychx.cloudfront.net/trip-data/yellow_tripdata_2009-03.parquet
yellow,2009,4,https://d37ci6vzurychx.cloudfront.net/trip-data/yellow_tripdata_2009-04.parquet
yellow,2009,5,https://d37ci6vzurychx.cloudfront.net/trip-data/yellow_tripdata_2009-05.parquet
yellow,2009,6,https://d37ci6vzurychx.cloudfront.net/trip-data/yellow_tripdata_2009-06.parquet
yellow,2009,7,https://d37ci6vzurychx.cloudfront.net/trip-data/yellow_tripdata_2009-07.parquet
yellow,2009,8,https://d37ci6vzurychx.cloudfront.net/trip-data/yellow_tripdata_2009-08.parquet
yellow,2009,9,https://d37ci6vzurychx.cloudfront.net/trip-data/yellow_tripdata_2009-09.parquet
yellow,2009,10,https://d37ci6vzurychx.cloudfront.net/trip-data/yellow_tripdata_2009-10.parquet
yellow,2009,11,https://d37ci6vzurychx.cloudfront.net/trip-data/yellow_tripdata_2009-11.parquet
yellow,2009,12,https://d37ci6vzurychx.cloudfront.net/trip-data/yellow_tripdata_2009-12.parquet
yellow,2010,1,https://d37ci6vzurychx.cloudfront.net/trip-data/yellow_tripdata_2010-01.parquet
yellow,2010,2,https://d37ci6vzurychx.cloudfront.net/trip-data/yellow_tripdata_2010-02.parquet
yellow,2010,3,https://d37ci6vzurychx.cloudfront.net/trip-data/yellow_tripdata_2010-03.parquet
yellow,2010,4,https://d37ci6vzurychx.cloudfront.net/trip-data/yellow_tripdata_2010-04.parquet
yellow,2010,5,https://d37ci6vzurychx.cloudfront.net/trip-data/yellow_tripdata_2010-05.parquet
yellow,2010,6,https://d37ci6vzurychx.cloudfront.net/trip-data/yellow_tripdata_2010-06.parquet
yellow,2010,7,https://d37ci6vzurychx.cloudfront.net/trip-data/yellow_tripdata_2010-07.parquet
yellow,2010,8,https://d37ci6vzurychx.cloudfront.net/trip-data/yellow_tripdata_2010-08.parquet
yellow,2010,9,https://d37ci6vzurychx.cloudfront.net/trip-data/yellow_tripdata_2010-09.parquet
yellow,2010,10,https://d37ci6vzurychx.cloudfront.net/trip-data/yellow_tripdata_2010-10.parquet
yellow,2010,11,https://d37ci6vzurychx.cloudfront.net/trip-data/yellow_tripdata_2010-11.parquet
yellow,2010,12,https://d37ci6vzurychx.cloudfront.net/trip-data/yellow_tripdata_2010-12.parquet
